customerID,Risk_Tier,Risk_Score,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,Churn
3404-JNXAX,High Risk,7,Month-to-month,51,80.75,4116.9,Electronic check,Fiber optic,Yes,No,Yes,No
4550-VBOFE,High Risk,7,Month-to-month,70,102.95,7101.5,Electronic check,Fiber optic,No,No,Yes,Yes
2712-SYWAY,High Risk,7,Month-to-month,1,25.7,25.7,Electronic check,No,No internet service,No internet service,Yes,No
4001-TSBTV,High Risk,7,Month-to-month,58,91.55,5511.65,Electronic check,Fiber optic,No,No,Yes,No
0674-DGMAQ,High Risk,7,Month-to-month,32,93.5,2970.8,Electronic check,Fiber optic,No,No,Yes,No
3748-FVMZZ,High Risk,7,Month-to-month,4,40.05,162.45,Electronic check,DSL,Yes,No,Yes,No
7501-VTYLJ,High Risk,7,Month-to-month,2,51.55,106.2,Mailed check,DSL,No,No,No,No
0480-BIXDE,High Risk,7,Month-to-month,19,96.8,1743.05,Electronic check,Fiber optic,No,No,Yes,No
9172-ANCRX,High Risk,7,Month-to-month,10,98.7,973.25,Electronic check,Fiber optic,No,Yes,Yes,Yes
4559-UWIHT,High Risk,7,Month-to-month,14,82.65,1185.0,Electronic check,Fiber optic,No,No,Yes,No
6907-NZZIJ,High Risk,7,Month-to-month,36,99.15,3615.6,Electronic check,Fiber optic,No,No,Yes,Yes
2115-BFTIW,High Risk,7,Month-to-month,25,70.95,1767.35,Mailed check,Fiber optic,No,No,No,Yes
7460-ITWWP,High Risk,7,Month-to-month,45,86.1,3861.45,Electronic check,Fiber optic,No,No,Yes,No
3384-CTMSF,High Risk,7,Month-to-month,47,104.1,5135.15,Electronic check,Fiber optic,No,No,Yes,No
8631-WUXGY,High Risk,7,Month-to-month,46,99.8,4391.25,Electronic check,Fiber optic,No,No,Yes,No
9732-KPKBW,High Risk,7,Month-to-month,1,53.95,53.95,Electronic check,DSL,Yes,Yes,Yes,Yes
1732-VHUBQ,High Risk,7,Month-to-month,47,70.55,3309.25,Bank transfer (automatic),Fiber optic,No,No,No,Yes
2604-XVDAM,High Risk,7,Month-to-month,12,43.8,540.95,Bank transfer (automatic),DSL,No,No,No,No
0817-HSUSE,High Risk,7,Month-to-month,1,75.5,75.5,Electronic check,DSL,Yes,No,Yes,No
3787-TRIAL,High Risk,7,Month-to-month,21,26.05,565.75,Electronic check,DSL,No,No,Yes,No
8919-FYFQZ,High Risk,7,Month-to-month,44,30.35,1359.7,Electronic check,DSL,No,No,Yes,Yes
7594-LZNWR,High Risk,7,Month-to-month,34,69.15,2275.1,Credit card (automatic),Fiber optic,No,No,No,No
6633-MPWBS,High Risk,7,Month-to-month,5,49.2,216.9,Electronic check,DSL,Yes,No,Yes,Yes
8455-HIRAQ,High Risk,7,Month-to-month,8,44.45,369.3,Mailed check,DSL,No,No,No,No
5956-YHHRX,High Risk,7,Month-to-month,21,104.35,2271.85,Electronic check,Fiber optic,No,No,Yes,No
3999-WRNGR,High Risk,7,Month-to-month,60,49.75,3069.45,Electronic check,DSL,No,No,Yes,No
3393-FMZPV,High Risk,7,Month-to-month,25,100.25,2387.75,Electronic check,Fiber optic,No,No,Yes,Yes
8443-WVPSS,High Risk,7,Month-to-month,10,99.85,990.9,Electronic check,Fiber optic,Yes,No,Yes,Yes
2378-VTKDH,High Risk,7,Month-to-month,65,104.35,6578.55,Electronic check,Fiber optic,No,No,Yes,No
6313-GIDIT,High Risk,7,Month-to-month,53,54.45,2854.55,Electronic check,DSL,No,No,Yes,Yes
9360-OMDZZ,High Risk,7,Month-to-month,24,94.1,2322.85,Electronic check,Fiber optic,No,No,Yes,No
6851-WEFYX,High Risk,7,Month-to-month,35,100.8,3437.5,Electronic check,Fiber optic,No,No,Yes,No
0129-KPTWJ,High Risk,7,Month-to-month,72,94.65,6747.35,Electronic check,Fiber optic,No,No,Yes,No
2956-GGUCQ,High Risk,7,Month-to-month,24,78.85,1772.25,Electronic check,Fiber optic,No,Yes,Yes,Yes
8266-VBFQL,High Risk,7,Month-to-month,4,90.4,356.65,Electronic check,Fiber optic,Yes,No,Yes,No
5760-FXFVO,High Risk,7,Month-to-month,6,78.95,494.95,Electronic check,Fiber optic,No,Yes,Yes,No
2985-JUUBZ,High Risk,7,Month-to-month,40,74.55,3015.75,Electronic check,DSL,No,No,Yes,No
5103-MHMHY,High Risk,7,Month-to-month,1,45.95,45.95,Mailed check,DSL,No,No,No,Yes
1319-YLZJG,High Risk,7,Month-to-month,12,84.6,959.9,Electronic check,Fiber optic,No,Yes,Yes,No
2369-UAPKZ,High Risk,7,Month-to-month,5,104.1,541.9,Mailed check,Fiber optic,No,No,No,Yes
5091-HFAZW,High Risk,7,Month-to-month,2,91.15,168.5,Electronic check,Fiber optic,No,Yes,Yes,No
6583-KQJLK,High Risk,7,Month-to-month,15,94.65,1285.05,Electronic check,Fiber optic,No,No,Yes,No
6116-RFVHN,High Risk,7,Month-to-month,34,100.45,3414.65,Electronic check,Fiber optic,No,No,Yes,No
4439-JMPMT,High Risk,7,Month-to-month,5,85.75,470.95,Electronic check,Fiber optic,Yes,No,Yes,Yes
6100-QQHEB,High Risk,7,Month-to-month,17,92.55,1515.1,Electronic check,Fiber optic,No,No,Yes,Yes
0533-BNWKF,High Risk,7,Month-to-month,55,85.45,4874.7,Electronic check,Fiber optic,No,No,Yes,Yes
7878-JGDKK,High Risk,7,Month-to-month,4,44.55,220.75,Mailed check,DSL,No,No,No,No
3640-PHQXK,High Risk,7,Month-to-month,31,89.9,2806.9,Electronic check,Fiber optic,No,No,Yes,Yes
0823-HSCDJ,High Risk,7,Month-to-month,52,49.15,2550.9,Electronic check,DSL,No,No,Yes,Yes
8049-WJCLQ,High Risk,7,Month-to-month,10,60.2,563.5,Mailed check,DSL,No,No,No,No
4323-SADQS,High Risk,7,Month-to-month,7,34.5,279.25,Electronic check,DSL,Yes,Yes,Yes,Yes
3859-CVCET,High Risk,7,Month-to-month,4,45.65,191.05,Mailed check,DSL,No,No,No,Yes
8095-WANWK,High Risk,7,Month-to-month,10,45.25,428.7,Mailed check,DSL,No,No,No,No
9801-GDWGV,High Risk,7,Month-to-month,39,103.45,3994.45,Electronic check,Fiber optic,No,No,Yes,Yes
6542-LWGXJ,High Risk,7,Month-to-month,3,25.0,78.25,Mailed check,DSL,No,No,No,No
2320-JRSDE,High Risk,7,Month-to-month,1,19.9,19.9,Electronic check,No,No internet service,No internet service,Yes,Yes
2931-FSOHN,High Risk,7,Month-to-month,13,59.9,788.35,Electronic check,DSL,No,No,Yes,No
2824-MYYBN,High Risk,7,Month-to-month,37,95.25,3314.15,Electronic check,Fiber optic,No,No,Yes,No
9912-GVSEQ,High Risk,7,Month-to-month,26,93.85,2381.55,Electronic check,Fiber optic,No,No,Yes,Yes
4431-EDMIQ,High Risk,7,Month-to-month,7,75.7,554.05,Electronic check,DSL,Yes,Yes,Yes,No
0306-JAELE,High Risk,7,Month-to-month,5,96.1,453.4,Electronic check,Fiber optic,Yes,No,Yes,Yes
3509-GWQGF,High Risk,7,Month-to-month,24,70.0,1732.6,Credit card (automatic),Fiber optic,No,No,No,No
0011-IGKFF,High Risk,7,Month-to-month,13,98.0,1237.85,Electronic check,Fiber optic,No,No,Yes,Yes
8035-PWSEV,High Risk,7,Month-to-month,6,89.25,487.05,Electronic check,Fiber optic,Yes,No,Yes,No
3096-GKWEB,High Risk,7,Month-to-month,18,94.75,1691.9,Electronic check,Fiber optic,No,No,Yes,No
2371-JQHZZ,High Risk,7,Month-to-month,24,93.0,2248.05,Electronic check,Fiber optic,No,No,Yes,No
4396-KLSEH,High Risk,7,Month-to-month,4,19.85,63.0,Electronic check,No,No internet service,No internet service,Yes,No
4446-BZKHU,High Risk,7,Month-to-month,61,105.55,6281.45,Electronic check,Fiber optic,No,No,Yes,Yes
5760-IFJOZ,High Risk,7,Month-to-month,3,107.95,313.6,Mailed check,Fiber optic,No,No,No,No
2826-UWHIS,High Risk,7,Month-to-month,45,81.4,3775.85,Bank transfer (automatic),Fiber optic,No,No,No,No
2272-UOINI,High Risk,7,Month-to-month,7,78.5,571.05,Electronic check,DSL,Yes,Yes,Yes,No
2195-ZRVAX,High Risk,7,Month-to-month,47,85.3,4045.65,Electronic check,Fiber optic,No,No,Yes,Yes
6877-TJMBR,High Risk,7,Month-to-month,1,84.8,84.8,Electronic check,Fiber optic,Yes,No,Yes,Yes
1809-DMJHQ,High Risk,7,Month-to-month,5,46.0,221.7,Mailed check,DSL,No,No,No,Yes
6923-EFPNL,High Risk,7,Month-to-month,4,51.75,201.1,Credit card (automatic),DSL,No,No,No,Yes
8313-NDOIA,High Risk,7,Month-to-month,24,104.15,2494.65,Electronic check,Fiber optic,No,No,Yes,No
1472-TNCWL,High Risk,7,Month-to-month,36,94.7,3512.5,Electronic check,Fiber optic,No,No,Yes,No
5076-YVXCM,High Risk,7,Month-to-month,51,83.4,4149.45,Bank transfer (automatic),Fiber optic,No,No,No,No
0067-DKWBL,High Risk,7,Month-to-month,2,49.25,91.1,Electronic check,DSL,No,Yes,Yes,Yes
0329-GTIAJ,High Risk,7,Month-to-month,3,97.9,315.3,Electronic check,Fiber optic,Yes,No,Yes,Yes
3130-ICDUP,High Risk,7,Month-to-month,2,80.55,188.1,Credit card (automatic),Fiber optic,No,Yes,No,No
5364-EVNIB,High Risk,7,Month-to-month,13,79.8,973.45,Electronic check,Fiber optic,No,No,Yes,Yes
1536-HBSWP,High Risk,7,Month-to-month,1,49.9,49.9,Electronic check,DSL,Yes,No,Yes,No
6339-DKLMK,High Risk,7,Month-to-month,13,31.65,389.95,Electronic check,DSL,No,No,Yes,No
0212-ISBBF,High Risk,7,Month-to-month,22,50.35,1098.85,Electronic check,DSL,No,No,Yes,No
5087-SUURX,High Risk,7,Month-to-month,18,39.05,669.85,Electronic check,DSL,No,No,Yes,Yes
1522-VVDMG,High Risk,7,Month-to-month,7,89.75,608.8,Electronic check,Fiber optic,Yes,No,Yes,Yes
5982-FPVQN,High Risk,7,Month-to-month,37,95.15,3532.85,Electronic check,Fiber optic,No,No,Yes,No
4853-OITSN,High Risk,7,Month-to-month,5,89.15,413.25,Electronic check,Fiber optic,No,Yes,Yes,No
5630-IXDXV,High Risk,7,Month-to-month,47,106.35,4849.1,Electronic check,Fiber optic,No,No,Yes,No
3946-MHCZW,High Risk,7,Month-to-month,1,50.9,50.9,Mailed check,DSL,No,No,No,Yes
8384-FZBJK,High Risk,7,Month-to-month,57,100.6,5611.7,Electronic check,Fiber optic,No,No,Yes,No
5995-SNNEW,High Risk,7,Month-to-month,23,104.45,2184.85,Electronic check,Fiber optic,No,No,Yes,No
1849-RJYIG,High Risk,7,Month-to-month,8,60.0,487.75,Electronic check,DSL,No,Yes,Yes,No
7969-AULMZ,High Risk,7,Month-to-month,21,97.35,2119.5,Electronic check,Fiber optic,No,No,Yes,Yes
9584-EXCDZ,High Risk,7,Month-to-month,17,70.5,1165.6,Bank transfer (automatic),Fiber optic,No,No,No,No
8066-POXGX,High Risk,7,Month-to-month,13,35.1,446.1,Electronic check,DSL,No,No,Yes,Yes
7129-CAKJW,High Risk,7,Month-to-month,17,80.05,1345.65,Bank transfer (automatic),Fiber optic,No,No,No,No
3716-UVSPD,High Risk,7,Month-to-month,1,49.3,49.3,Electronic check,DSL,Yes,No,Yes,No
3570-YUEKJ,High Risk,7,Month-to-month,42,49.55,2077.95,Electronic check,DSL,No,No,Yes,No
0407-BDJKB,High Risk,7,Month-to-month,60,95.75,5742.9,Electronic check,Fiber optic,No,No,Yes,Yes
7854-EKTJL,High Risk,7,Month-to-month,2,19.6,35.85,Electronic check,No,No internet service,No internet service,Yes,Yes
4061-UKJWL,High Risk,7,Month-to-month,3,45.45,141.7,Mailed check,DSL,No,No,No,No
9261-WDCAF,High Risk,7,Month-to-month,3,54.65,189.1,Mailed check,DSL,No,No,No,No
6227-HWPWX,High Risk,7,Month-to-month,15,69.0,994.8,Bank transfer (automatic),Fiber optic,No,No,No,Yes
2792-VPPET,High Risk,7,Month-to-month,3,20.5,76.95,Electronic check,No,No internet service,No internet service,Yes,No
0722-SVSFK,High Risk,7,Month-to-month,7,100.4,715.0,Electronic check,Fiber optic,Yes,No,Yes,No
8397-MVTAZ,High Risk,7,Month-to-month,34,100.05,3480.0,Electronic check,Fiber optic,No,No,Yes,Yes
6825-UYPFK,High Risk,7,Month-to-month,23,75.6,1758.6,Bank transfer (automatic),Fiber optic,No,No,No,Yes
4587-NUKOX,High Risk,7,Month-to-month,3,79.1,246.5,Electronic check,Fiber optic,No,Yes,Yes,Yes
0913-XWSCN,High Risk,7,Month-to-month,55,85.5,4713.4,Bank transfer (automatic),Fiber optic,No,No,No,No
5609-CEBID,High Risk,7,Month-to-month,20,94.1,1782.4,Electronic check,Fiber optic,No,No,Yes,Yes
6927-WTFIV,High Risk,7,Month-to-month,20,71.3,1389.2,Credit card (automatic),Fiber optic,No,No,No,Yes
4109-CYRBD,High Risk,7,Month-to-month,29,51.6,1442.0,Electronic check,DSL,No,No,Yes,No
7233-DRTRF,High Risk,7,Month-to-month,63,102.4,6444.05,Electronic check,Fiber optic,No,No,Yes,No
0980-PVMRC,High Risk,7,Month-to-month,40,50.85,2036.55,Electronic check,DSL,No,No,Yes,No
0939-YAPAF,High Risk,7,Month-to-month,35,100.25,3527.6,Electronic check,Fiber optic,No,No,Yes,Yes
3627-FHKBK,High Risk,7,Month-to-month,1,75.3,75.3,Mailed check,Fiber optic,No,Yes,No,Yes
1626-ERCMM,High Risk,7,Month-to-month,20,94.55,1899.65,Electronic check,Fiber optic,No,No,Yes,Yes
4797-AXPXK,High Risk,7,Month-to-month,1,60.0,60.0,Electronic check,DSL,Yes,Yes,Yes,Yes
0856-NAOES,High Risk,7,Month-to-month,6,60.9,414.1,Mailed check,DSL,No,No,No,No
5057-LCOUI,High Risk,7,Month-to-month,39,50.75,2011.4,Electronic check,DSL,No,No,Yes,Yes
1596-BBVTG,High Risk,7,Month-to-month,35,75.35,2636.05,Credit card (automatic),Fiber optic,No,No,No,Yes
7054-ENNGU,High Risk,7,Month-to-month,9,50.85,466.6,Mailed check,DSL,No,No,No,No
0420-BWTPW,High Risk,7,Month-to-month,8,25.5,215.2,Mailed check,DSL,No,No,No,Yes
3312-ZWLGF,High Risk,7,Month-to-month,29,79.3,2414.55,Electronic check,Fiber optic,Yes,No,Yes,No
7207-RMRDB,High Risk,7,Month-to-month,65,105.5,6985.65,Electronic check,Fiber optic,No,No,Yes,Yes
1845-CSBRZ,High Risk,7,Month-to-month,22,85.35,1961.6,Bank transfer (automatic),Fiber optic,No,No,No,No
6651-AZVTJ,High Risk,7,Month-to-month,49,99.8,4872.45,Electronic check,Fiber optic,No,No,Yes,Yes
9693-XMUOB,High Risk,7,Month-to-month,59,50.25,2997.45,Electronic check,DSL,No,No,Yes,No
8610-WFCJF,High Risk,7,Month-to-month,49,95.6,4783.5,Electronic check,Fiber optic,No,No,Yes,Yes
5883-GTGVD,High Risk,7,Month-to-month,19,99.95,1931.75,Electronic check,Fiber optic,No,No,Yes,Yes
9244-ZVAPM,High Risk,7,Month-to-month,1,45.6,45.6,Mailed check,DSL,No,No,No,No
9094-AZPHK,High Risk,7,Month-to-month,15,100.15,1415.0,Electronic check,Fiber optic,No,No,Yes,No
8922-LIEGH,High Risk,7,Month-to-month,25,89.7,2187.55,Electronic check,Fiber optic,No,No,Yes,Yes
8245-UMPYT,High Risk,7,Month-to-month,16,96.4,1581.2,Electronic check,Fiber optic,No,No,Yes,Yes
2122-YWVYA,High Risk,7,Month-to-month,18,75.4,1380.4,Electronic check,Fiber optic,No,Yes,Yes,No
6646-VRFOL,High Risk,7,Month-to-month,53,103.85,5485.5,Electronic check,Fiber optic,No,No,Yes,Yes
8481-YYXWG,High Risk,7,Month-to-month,5,89.35,461.7,Electronic check,Fiber optic,Yes,No,Yes,Yes
7752-XUSCI,High Risk,7,Month-to-month,60,105.9,6396.45,Electronic check,Fiber optic,No,No,Yes,Yes
4009-ALQFH,High Risk,7,Month-to-month,25,99.5,2369.05,Electronic check,Fiber optic,No,No,Yes,Yes
6857-VWJDT,High Risk,7,Month-to-month,1,95.65,95.65,Mailed check,Fiber optic,No,No,No,Yes
3845-FXCYS,High Risk,7,Month-to-month,2,19.65,31.2,Electronic check,No,No internet service,No internet service,Yes,No
2080-CAZNM,High Risk,7,Month-to-month,41,104.4,4133.95,Electronic check,Fiber optic,No,No,Yes,No
7517-SAWMO,High Risk,7,Month-to-month,19,73.2,1441.1,Electronic check,Fiber optic,No,Yes,Yes,Yes
3001-UNBTL,High Risk,7,Month-to-month,29,103.95,2964.8,Electronic check,Fiber optic,No,No,Yes,No
1902-XBTFB,High Risk,7,Month-to-month,22,89.4,2001.5,Electronic check,Fiber optic,No,No,Yes,Yes
4282-ACRXS,High Risk,7,Month-to-month,38,24.85,955.75,Electronic check,DSL,No,No,Yes,No
7668-XCFYV,High Risk,7,Month-to-month,17,92.55,1614.7,Electronic check,Fiber optic,No,No,Yes,No
4289-DTDKW,High Risk,7,Month-to-month,40,101.3,4113.1,Electronic check,Fiber optic,No,No,Yes,Yes
3982-XWFZQ,High Risk,7,Month-to-month,42,50.25,2203.65,Electronic check,DSL,No,No,Yes,Yes
4873-ILOLJ,High Risk,7,Month-to-month,24,90.35,2238.5,Electronic check,Fiber optic,No,No,Yes,Yes
8044-BGWPI,High Risk,7,Month-to-month,12,21.15,306.05,Electronic check,No,No internet service,No internet service,Yes,No
4143-HHPMK,High Risk,7,Month-to-month,52,85.35,4338.6,Electronic check,Fiber optic,No,No,Yes,Yes
7054-LGEQW,High Risk,7,Month-to-month,1,45.95,45.95,Mailed check,DSL,No,No,No,Yes
1075-BGWOH,High Risk,7,Month-to-month,16,98.75,1587.55,Electronic check,Fiber optic,No,No,Yes,Yes
0415-MOSGF,High Risk,7,Month-to-month,1,44.4,44.4,Mailed check,DSL,No,No,No,Yes
3258-SANFR,High Risk,7,Month-to-month,6,44.7,276.5,Credit card (automatic),DSL,No,No,No,No
5366-IJEQJ,High Risk,7,Month-to-month,20,88.7,1761.45,Electronic check,Fiber optic,No,No,Yes,Yes
1450-GALXR,High Risk,7,Month-to-month,10,98.5,1058.25,Electronic check,Fiber optic,Yes,No,Yes,Yes
6029-WTIPC,High Risk,7,Month-to-month,37,101.1,3744.05,Electronic check,Fiber optic,No,No,Yes,Yes
9048-JVYVF,High Risk,7,Month-to-month,3,69.35,191.35,Electronic check,DSL,Yes,No,Yes,Yes
4343-EJVQB,High Risk,7,Month-to-month,7,74.35,533.6,Mailed check,Fiber optic,No,Yes,No,No
3427-GGZZI,High Risk,7,Month-to-month,19,89.1,1620.8,Electronic check,Fiber optic,No,No,Yes,No
3566-VVORZ,High Risk,7,Month-to-month,12,45.9,505.95,Bank transfer (automatic),DSL,No,No,No,No
4879-GZLFH,High Risk,7,Month-to-month,42,92.15,3875.4,Electronic check,Fiber optic,No,No,Yes,No
9851-KIELU,High Risk,7,Month-to-month,10,110.1,1043.3,Electronic check,Fiber optic,Yes,Yes,Yes,Yes
8058-DMYRU,High Risk,7,Month-to-month,54,90.05,4931.8,Electronic check,Fiber optic,No,No,Yes,No
8878-RYUKI,High Risk,7,Month-to-month,52,59.45,3043.7,Electronic check,DSL,No,No,Yes,No
5073-WXOYN,High Risk,7,Month-to-month,60,50.8,3027.4,Electronic check,DSL,No,No,Yes,Yes
3951-NJCVI,High Risk,7,Month-to-month,42,95.05,3944.5,Electronic check,Fiber optic,No,No,Yes,No
5533-NHFRF,High Risk,7,Month-to-month,7,44.4,265.8,Electronic check,DSL,Yes,No,Yes,No
4625-EWPTF,High Risk,7,Month-to-month,8,30.45,226.45,Electronic check,DSL,No,Yes,Yes,Yes
5980-NOPLP,High Risk,7,Month-to-month,44,96.1,4364.1,Electronic check,Fiber optic,No,No,Yes,Yes
6892-XPFPU,High Risk,7,Month-to-month,24,104.25,2433.9,Electronic check,Fiber optic,No,No,Yes,Yes
3669-OYSJI,High Risk,7,Month-to-month,1,46.2,46.2,Credit card (automatic),DSL,No,No,No,Yes
8901-HJXTF,High Risk,7,Month-to-month,12,29.2,309.1,Mailed check,DSL,No,No,No,Yes
7905-TVXTA,High Risk,7,Month-to-month,5,64.35,352.65,Electronic check,DSL,Yes,Yes,Yes,No
5439-WIKXB,High Risk,7,Month-to-month,41,94.55,3851.45,Electronic check,Fiber optic,No,No,Yes,No
3658-KIBGF,High Risk,7,Month-to-month,1,54.9,54.9,Electronic check,DSL,No,Yes,Yes,Yes
6982-SSHFK,High Risk,7,Month-to-month,1,44.4,44.4,Mailed check,DSL,No,No,No,Yes
6135-OZQVA,High Risk,7,Month-to-month,7,53.65,404.35,Electronic check,DSL,No,Yes,Yes,No
2672-TGEFF,High Risk,7,Month-to-month,37,88.8,3340.55,Electronic check,Fiber optic,No,No,Yes,No
8111-SLLHI,High Risk,7,Month-to-month,39,105.65,4284.8,Electronic check,Fiber optic,No,No,Yes,Yes
5419-JKZNQ,High Risk,7,Month-to-month,30,77.9,2351.45,Mailed check,Fiber optic,No,No,No,No
4257-GAESD,High Risk,7,Month-to-month,6,45.0,298.7,Credit card (automatic),DSL,No,No,No,No
4678-DVQEO,High Risk,7,Month-to-month,1,52.2,52.2,Electronic check,DSL,Yes,No,Yes,Yes
9701-CDXHR,High Risk,7,Month-to-month,51,69.15,3649.6,Mailed check,Fiber optic,No,No,No,No
6923-JHPMP,High Risk,7,Month-to-month,2,80.45,137.1,Electronic check,Fiber optic,No,Yes,Yes,No
1310-QRITU,High Risk,7,Month-to-month,18,50.3,913.3,Electronic check,DSL,No,No,Yes,No
1254-IZEYF,High Risk,7,Month-to-month,31,99.95,3186.65,Electronic check,Fiber optic,No,No,Yes,Yes
9253-QXKBE,High Risk,7,Month-to-month,29,94.45,2653.65,Electronic check,Fiber optic,No,No,Yes,Yes
5692-ICXLW,High Risk,7,Month-to-month,31,90.7,2845.15,Electronic check,Fiber optic,No,No,Yes,No
8660-BUETV,High Risk,7,Month-to-month,3,44.75,148.05,Mailed check,DSL,No,No,No,No
9221-OTIVJ,High Risk,7,Month-to-month,14,104.85,1531.4,Electronic check,Fiber optic,No,No,Yes,Yes
5244-IRFIH,High Risk,7,Month-to-month,33,94.5,3105.55,Electronic check,Fiber optic,No,No,Yes,Yes
8718-PTMEZ,High Risk,7,Month-to-month,13,31.05,347.25,Electronic check,DSL,No,No,Yes,Yes
9462-MJUAW,High Risk,7,Month-to-month,4,50.4,206.6,Mailed check,DSL,No,No,No,Yes
6770-XUAGN,High Risk,7,Month-to-month,1,21.0,21.0,Electronic check,No,No internet service,No internet service,Yes,Yes
4193-ORFCL,High Risk,7,Month-to-month,1,45.1,45.1,Mailed check,DSL,No,No,No,Yes
6595-YGXIT,High Risk,7,Month-to-month,25,88.95,2291.2,Electronic check,Fiber optic,No,No,Yes,Yes
9090-SGQXL,High Risk,7,Month-to-month,68,105.3,7299.65,Electronic check,Fiber optic,No,No,Yes,Yes
1208-NBVFH,High Risk,7,Month-to-month,20,49.6,939.8,Electronic check,DSL,No,No,Yes,No
9565-DJPIB,High Risk,7,Month-to-month,4,89.6,365.65,Mailed check,Fiber optic,No,No,No,Yes
9281-PKKZE,High Risk,7,Month-to-month,46,43.95,2007.85,Electronic check,DSL,No,No,Yes,No
4727-MCYZG,High Risk,7,Month-to-month,1,55.55,55.55,Mailed check,DSL,No,No,No,No
1456-TWCGB,High Risk,7,Month-to-month,4,49.25,208.45,Mailed check,DSL,No,No,No,No
6005-OBZPH,High Risk,7,Month-to-month,26,89.15,2277.65,Electronic check,Fiber optic,No,No,Yes,Yes
7938-OUHIO,High Risk,7,Month-to-month,3,98.7,293.65,Electronic check,Fiber optic,Yes,No,Yes,Yes
7521-AFHAB,High Risk,7,Month-to-month,5,44.8,220.45,Mailed check,DSL,No,No,No,No
0843-WTBXE,High Risk,7,Month-to-month,53,85.45,4517.25,Bank transfer (automatic),Fiber optic,No,No,No,Yes
5647-FXOTP,High Risk,7,Month-to-month,60,105.9,6401.25,Electronic check,Fiber optic,No,No,Yes,No
9505-SQFSW,High Risk,7,Month-to-month,3,40.3,92.5,Mailed check,DSL,No,No,No,No
2082-OJVTK,High Risk,7,Month-to-month,29,89.2,2698.35,Electronic check,Fiber optic,No,No,Yes,Yes
9700-ISPUP,High Risk,7,Month-to-month,10,65.5,616.9,Electronic check,DSL,Yes,No,Yes,No
6078-VESFR,High Risk,7,Month-to-month,13,70.45,849.1,Bank transfer (automatic),Fiber optic,No,No,No,No
4226-KKDON,High Risk,7,Month-to-month,8,66.65,520.95,Electronic check,DSL,Yes,No,Yes,No
0236-HFWSV,High Risk,7,Month-to-month,15,93.35,1444.65,Electronic check,Fiber optic,No,No,Yes,Yes
1228-ZLNBX,High Risk,7,Month-to-month,21,75.3,1570.7,Mailed check,Fiber optic,No,No,No,No
9812-GHVRI,High Risk,7,Month-to-month,40,83.85,3532.25,Bank transfer (automatic),Fiber optic,No,No,No,No
8654-DHAOW,High Risk,7,Month-to-month,2,54.15,101.65,Mailed check,DSL,No,No,No,No
8728-SKJLR,High Risk,7,Month-to-month,41,74.25,3089.1,Electronic check,Fiber optic,Yes,No,Yes,No
3521-SYVOR,High Risk,7,Month-to-month,37,64.75,2345.2,Electronic check,DSL,No,No,Yes,Yes
5143-EGQFK,High Risk,7,Month-to-month,10,29.65,291.4,Electronic check,DSL,Yes,No,Yes,Yes
4919-IKATY,High Risk,7,Month-to-month,5,84.5,453.75,Electronic check,Fiber optic,No,Yes,Yes,Yes
6128-AQBMT,High Risk,7,Month-to-month,41,53.95,2215.4,Electronic check,DSL,No,No,Yes,No
7916-VCCPB,High Risk,7,Month-to-month,16,73.25,1195.75,Bank transfer (automatic),Fiber optic,No,No,No,No
9637-EIHEQ,High Risk,7,Month-to-month,1,50.8,50.8,Electronic check,DSL,Yes,No,Yes,Yes
8313-KTIHG,High Risk,7,Month-to-month,4,61.3,249.4,Electronic check,DSL,Yes,No,Yes,No
6683-VLCTZ,High Risk,7,Month-to-month,20,98.55,1842.8,Electronic check,Fiber optic,No,No,Yes,Yes
1891-FZYSA,High Risk,7,Month-to-month,69,89.95,6143.15,Electronic check,Fiber optic,No,No,Yes,Yes
6432-TWQLB,High Risk,7,Month-to-month,5,85.4,401.1,Electronic check,Fiber optic,Yes,No,Yes,Yes
6319-IEJWJ,High Risk,7,Month-to-month,20,90.2,1776.55,Electronic check,Fiber optic,No,No,Yes,Yes
7963-GQRMY,High Risk,7,Month-to-month,3,44.3,134.5,Mailed check,DSL,No,No,No,Yes
4013-UBXWQ,High Risk,7,Month-to-month,7,74.65,521.1,Electronic check,DSL,Yes,No,Yes,Yes
3082-VQXNH,High Risk,7,Month-to-month,3,29.8,94.4,Credit card (automatic),DSL,No,No,No,No
